"index","ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","default payment next month"
"24853","24854","500000","Male","University","Married","42","No"
"24854","24855","30000","Male","University","Single","49","No"
"24855","24856","50000","Male","University","Single","35","Yes"
"24856","24857","210000","Male","University","Single","47","Yes"
"24857","24858","150000","Male","Graduate school","Married","41","No"
"24858","24859","230000","Male","University","Married","36","No"
"24859","24860","200000","Male","Graduate school","Single","38","No"
"24860","24861","200000","Male","Graduate school","Single","38","No"
"24861","24862","330000","Male","University","Married","38","Yes"
"24862","24863","70000","Male","University","Married","37","No"
"24863","24864","100000","Male","University","Married","41","Yes"
"24864","24865","130000","Male","University","Married","34","No"
"24865","24866","90000","Male","University","Single","35","Yes"
"24866","24867","150000","Male","Graduate school","Married","36","No"
"24867","24868","230000","Male","University","Married","35","No"
"24868","24869","80000","Male","Graduate school","Single","38","No"
"24869","24870","100000","Male","University","Married","36","No"
"24870","24871","170000","Male","Graduate school","Married","37","Yes"
"24871","24872","310000","Male","Graduate school","Married","43","No"
"24872","24873","160000","Male","University","Single","36","No"
"24873","24874","70000","Male","University","Married","36","Yes"
"24874","24875","500000","Male","Graduate school","Married","37","No"
"24875","24876","50000","Male","University","Married","46","No"
"24876","24877","410000","Male","University","Married","46","Yes"
"24877","24878","120000","Male","Graduate school","Single","32","No"
"24878","24879","20000","Male","Graduate school","Single","30","Yes"
"24879","24880","310000","Male","University","Married","40","No"
"24880","24881","90000","Male","University","Married","36","No"
"24881","24882","200000","Male","Graduate school","Married","43","No"
"24882","24883","360000","Male","Graduate school","Single","30","No"
"24883","24884","350000","Male","Graduate school","Single","29","No"
"24884","24885","20000","Male","University","Married","34","No"
"24885","24886","260000","Male","Graduate school","Married","37","No"
"24886","24887","110000","Male","University","Married","42","Yes"
"24887","24888","140000","Male","Graduate school","Single","32","No"
"24888","24889","310000","Male","High school","Single","34","No"
"24889","24890","170000","Male","University","Married","40","No"
"24890","24891","80000","Male","Graduate school","Single","30","No"
"24891","24892","410000","Male","University","Married","46","No"
"24892","24893","130000","Male","University","Single","38","No"
"24893","24894","260000","Male","Graduate school","Married","39","No"
"24894","24895","500000","Male","Graduate school","Single","40","No"
"24895","24896","160000","Male","University","Married","43","No"
"24896","24897","180000","Male","University","Married","33","No"
"24897","24898","70000","Male","High school","Single","34","No"
"24898","24899","50000","Male","University","Single","35","No"
"24899","24900","90000","Male","Graduate school","Single","32","Yes"
"24900","24901","210000","Male","University","Single","32","Yes"
"24901","24902","210000","Male","unknown","Married","31","No"
"24902","24903","360000","Male","University","Married","32","No"
"24903","24904","280000","Male","Graduate school","Single","30","No"
"24904","24905","160000","Male","Graduate school","Single","31","No"
"24905","24906","200000","Male","University","Married","32","No"
"24906","24907","50000","Male","University","Single","32","No"
"24907","24908","400000","Male","High school","Married","33","Yes"
"24908","24909","210000","Male","Graduate school","Single","32","No"
"24909","24910","440000","Male","Graduate school","Single","33","No"
"24910","24911","380000","Male","High school","Married","34","No"
"24911","24912","120000","Male","Graduate school","Single","33","No"
"24912","24913","110000","Male","Graduate school","Married","33","Yes"
"24913","24914","110000","Male","University","Married","34","Yes"
"24914","24915","360000","Male","Graduate school","Married","34","No"
"24915","24916","200000","Male","Graduate school","others","47","Yes"
"24916","24917","200000","Male","University","Single","36","Yes"
"24917","24918","50000","Male","University","Single","35","No"
"24918","24919","400000","Male","Graduate school","Married","38","No"
"24919","24920","150000","Male","Graduate school","Single","41","No"
"24920","24921","430000","Male","Graduate school","Married","39","No"
"24921","24922","170000","Male","Graduate school","Married","35","No"
"24922","24923","300000","Male","Graduate school","Married","42","No"
"24923","24924","500000","Male","Graduate school","Single","36","No"
"24924","24925","230000","Male","University","Married","34","No"
"24925","24926","50000","Male","University","Married","47","No"
"24926","24927","50000","Male","University","Single","44","Yes"
"24927","24928","220000","Male","Graduate school","Single","35","No"
"24928","24929","500000","Male","University","Married","39","No"
"24929","24930","350000","Male","University","Married","38","No"
"24930","24931","200000","Male","Graduate school","Married","44","No"
"24931","24932","30000","Male","High school","Single","35","No"
"24932","24933","180000","Male","High school","Married","36","No"
"24933","24934","50000","Male","University","Married","42","No"
"24934","24935","80000","Male","Graduate school","Married","44","No"
"24935","24936","270000","Male","Graduate school","Married","39","No"
"24936","24937","310000","Male","Graduate school","Married","39","No"
"24937","24938","450000","Male","Graduate school","Married","37","Yes"
"24938","24939","210000","Male","Graduate school","Married","40","Yes"
"24939","24940","300000","Male","University","Married","39","No"
"24940","24941","60000","Male","University","Married","38","No"
"24941","24942","360000","Male","Graduate school","Single","36","No"
"24942","24943","280000","Male","Graduate school","Married","34","No"
"24943","24944","150000","Male","Graduate school","Married","40","Yes"
"24944","24945","260000","Male","University","Married","42","No"
"24945","24946","150000","Male","Graduate school","Single","39","No"
"24946","24947","180000","Male","University","Single","37","No"
"24947","24948","120000","Male","Graduate school","Married","43","No"
"24948","24949","200000","Male","Graduate school","Married","42","No"
"24949","24950","130000","Male","Graduate school","Single","43","No"
"24950","24951","50000","Male","University","Married","35","No"
"24951","24952","430000","Male","Graduate school","Married","35","No"
"24952","24953","30000","Male","University","Single","30","Yes"
"24953","24954","60000","Male","University","Single","30","Yes"
"24954","24955","180000","Male","Graduate school","Single","29","No"
"24955","24956","360000","Male","High school","Single","31","No"
"24956","24957","60000","Male","University","Single","31","No"
"24957","24958","100000","Male","Graduate school","Single","31","No"
"24958","24959","80000","Male","University","Single","48","No"
"24959","24960","240000","Male","Graduate school","Single","34","No"
"24960","24961","40000","Male","Graduate school","Single","35","No"
"24961","24962","80000","Male","University","Single","35","No"
"24962","24963","120000","Male","Graduate school","Married","48","Yes"
"24963","24964","280000","Male","others","Married","42","No"
"24964","24965","210000","Male","Graduate school","Married","41","No"
"24965","24966","70000","Male","University","Single","38","No"
"24966","24967","160000","Male","Graduate school","Single","37","Yes"
"24967","24968","260000","Male","unknown","Married","47","No"
"24968","24969","100000","Male","Graduate school","Single","37","Yes"
"24969","24970","80000","Male","University","Single","36","Yes"
"24970","24971","140000","Male","University","Married","44","No"
"24971","24972","100000","Male","University","Single","40","No"
"24972","24973","50000","Male","Graduate school","Married","37","No"
"24973","24974","20000","Male","University","Single","35","No"
